cent_price_cor,cent_trans_cor
-0.20552003653547932,0.37159713106565007
-0.2042372962729182,0.3714498159235848
-0.20548270044444625,0.3722249606244651
-0.20519229786322726,0.3697805310802752
-0.20378267644255854,0.3709162040889682
-0.2044714798229909,0.37098685735018144
-0.20411502934025996,0.3705840747646029
-0.20514680863096546,0.3712976198121512
-0.20613750959873614,0.372053402125665
-0.20433002929948543,0.37232109206363084
-0.204862565373921,0.37185142620471767
-0.20520783068720233,0.3700845105908692
-0.20490295588417295,0.3719619357431846
-0.2052508992707776,0.37262262149446246
-0.20524792980514356,0.3715890127495129
-0.20499934351740395,0.3720239590192061
-0.20456917874378308,0.370941102836487
-0.2042745516658471,0.3705062460778931
-0.20495883628282094,0.3722474324940779
-0.20500672952587992,0.37209931934719215
-0.2052202584708291,0.3703130293174501
-0.20486941893319913,0.37310703058011685
-0.20417773244609422,0.37035281511249246
-0.20511488613766943,0.3732968414898277
-0.20514194121906337,0.37115455183713053
-0.2067113578418125,0.37153621404506704
-0.2043656162073434,0.37015086303681277
-0.20463745151365687,0.37258416600662575
-0.2044133305993403,0.37338867169274287
-0.20504941567925392,0.3731240138969565
-0.20477090817106589,0.3726993840707319
-0.20546311986147156,0.3720784473921354
-0.20653200075180284,0.3721503552244509
-0.20405262531187388,0.37215667808606495
-0.2062794521976978,0.3705798713475875
-0.2053427523411006,0.37146879334925026
-0.20496174112950472,0.3730036215356049
-0.20633531307356048,0.3737596168952066
-0.20464433540205254,0.3730162297715626
-0.20536009738312172,0.37180703697031053
-0.20568433631956587,0.3714915887229508
-0.20511863413484685,0.37499857553966787
-0.20541462746520303,0.3700919992009992
-0.20555128677449386,0.37078834198955374
-0.2039843951690114,0.37116121888528525
-0.20540186324115514,0.37244555451650857
-0.20514350648952248,0.3689762358213838
-0.2043082122828195,0.3724862509433732
-0.20490690326090563,0.37263695280465303
-0.20509986397818816,0.37027759517664505
-0.20397101659635294,0.37203030949586413
-0.20429528914171552,0.37334010027749925
-0.20523929446549113,0.3730116044122179
-0.20487081379489025,0.37271950515887414
-0.20474178487522007,0.3718667975358069
-0.20644234568607472,0.3703029463297116
-0.20588572992399345,0.3702818318298
-0.203759419550731,0.3699096913155987
-0.20572485965063986,0.3729672512333775
-0.20404539344355788,0.3733027165046093
-0.20509835691055447,0.3737568136261773
-0.204558226097112,0.3731023798104699
-0.2053659048707789,0.37175300330863564
-0.20608039040605403,0.37242443466634084
-0.20433160403777167,0.37316801445854414
-0.20484755528937332,0.37227550299611223
-0.20541369020218023,0.37337645044239715
-0.2055850339564216,0.3721033771996816
-0.20544514065241382,0.3729272189734298
-0.20538762666065374,0.37292786721921145
-0.20356171000790454,0.3715985824737799
-0.20514045766652655,0.37122682502767806
-0.20586783838331946,0.37202485398431284
-0.20517064812400346,0.3733004915037073
-0.2038375233439579,0.3726621977205077
-0.2058764957780863,0.3693606503200381
-0.20481926045219676,0.3721535992272844
-0.20625925501085193,0.37009910389543255
-0.20470379276158548,0.3720499229134357
-0.20461245740762365,0.3736571317585144
-0.2066855485635702,0.37496167350325443
-0.20600803463107709,0.3725455487546307
-0.20496954194826955,0.37279555849371554
-0.20478976881195063,0.37157810902603144
-0.2052063945845068,0.37046491140247506
-0.20513387950911194,0.3727009559229428
-0.20468056538766424,0.37056799233883464
-0.20548317816398642,0.3718620975274787
-0.20524936346130757,0.3728138436281595
-0.20535407707154826,0.37135381630973346
-0.20582664853559654,0.37339821835820475
-0.20414121016421316,0.3717447656577307
-0.20533980487680153,0.37252443100480176
-0.20517118311296378,0.3715631747052817
-0.20479254058061383,0.3725524182593907
-0.20519758328598253,0.37265249065719086
-0.20558809451528717,0.37147384371509373
-0.2041092854970649,0.36820334641465957
-0.20504914436601446,0.3701935554901419
-0.20367919594296843,0.3723455242981306
-0.20452589379333505,0.37301511437017915
-0.20476910338994847,0.3711117361623621
-0.20569772556698523,0.3735452535456895
-0.20531386493397424,0.373243532057095
-0.20539785140079045,0.3727136774737897
-0.20557237929441666,0.37497573078727137
-0.20597856943128928,0.3703120407158515
-0.2045038729382557,0.3721030271418211
-0.20484925324749523,0.3718504286899326
-0.205434656745767,0.3707845864669923
-0.2044629735925598,0.37309551348302766
-0.2055830597586955,0.37285792908839316
-0.20459155737393117,0.3708679652634446
-0.20550360140913596,0.37198842654890524
-0.20445867513318156,0.37252534657770503
-0.20489127924420272,0.37265063684314287
-0.2054535670159477,0.37047145374764673
-0.2043744349150892,0.3710513643788672
-0.20611030041459097,0.3727510268431447
-0.20488892799861497,0.3728159437358209
-0.20615167034092965,0.3705981977229688
-0.20513467380168593,0.3723719881471662
-0.20481442129773683,0.3725858676972767
-0.2064512891124961,0.3717511212576698
-0.20548666860647177,0.37290959627896914
-0.20435492664597527,0.37368751932538846
-0.2059250358456281,0.37209294401356
-0.20485689890161368,0.37462715260136537
-0.20518346845772947,0.3722053073292477
-0.20488189841277962,0.3714026045092242
-0.20461058575946608,0.3710644156352964
-0.2045735925689534,0.3736039912210556
-0.20571215236326718,0.37063246689649637
-0.20350008276514897,0.3702044364853757
-0.2043508240142563,0.3724007972023805
-0.20576953630050135,0.3714774999083312
-0.2045280462094533,0.3718846826690639
-0.20525965397493803,0.3711771219568656
-0.20458341510815276,0.37224851476162724
-0.2062541542828379,0.37021774011267405
-0.20522655939468185,0.3699264084572252
-0.20506906519023796,0.3719975349834678
-0.2053786653948797,0.37293458288247644
-0.2051412329823186,0.37400532420655086
-0.20430108447701936,0.3686138348233698
-0.20595767708026397,0.37086854363823996
-0.20523744418477805,0.37248299962131276
-0.20420168798306615,0.3707099340048982
-0.20560915200291666,0.3739747598293395
-0.20461300201121446,0.3730442626947877
-0.20528847497010738,0.37037045128640894
-0.20451174793616178,0.3712696892774753
-0.20394828969530418,0.37393252345690403
-0.20544648459652984,0.37149685716386216
-0.20472963903265617,0.37077278214574266
-0.20507263462103253,0.37082748244338964
-0.20499887470916014,0.3692322128857612
-0.20460614827166335,0.3712563635153493
-0.20602934801229827,0.3717881695685532
-0.20530759296266246,0.36856403752764133
-0.20513814129970667,0.3724674437415873
-0.20508945087193778,0.37149495143935174
-0.20564547438017827,0.3714590142047075
-0.20473621314094897,0.3686980366512436
-0.20447716606507566,0.3737760954258711
-0.20609553356916235,0.37292799916858127
-0.2051522679178046,0.3695672125507389
-0.20525140208415898,0.37132538509029706
-0.20424209674963206,0.36996824970110215
-0.20609742245377377,0.3708081648299537
-0.20601968608993984,0.37198424083846304
-0.20617947691959543,0.37058286078092906
-0.20507265464035015,0.370533284571413
-0.20585110972052975,0.37291221115937484
-0.20481334333027248,0.36913280042264146
-0.20525823879192046,0.37020585086104857
-0.20500412839835686,0.3725463844098202
-0.20489886993688672,0.37146491368302964
-0.20491809314634127,0.3723845339464159
-0.20444863620777873,0.3728719982731722
-0.20502422315267468,0.3711086297969233
-0.20565445115041747,0.372365321772643
-0.20473682704691556,0.3721092890238032
-0.20508922419712308,0.37265032940439663
-0.20563929728020616,0.37234971572696307
-0.20437459735995323,0.3720855791102258
-0.20562420018127522,0.37181695007566984
-0.20527544655047789,0.37096442212640257
-0.20482034365012974,0.37233727141745043
-0.2059861396366676,0.37316818989083034
-0.20490676443519792,0.3711472131066096
-0.2059828090172517,0.37214587843104513
-0.20617317658966533,0.3718368669196515
-0.20594134111648954,0.3752283137839257
-0.20629976707609154,0.3683817900667977
-0.20438398308532582,0.36874264212335733
-0.20446122087489899,0.37267536271145674
-0.20481250866151693,0.37166227847997524
-0.20534039028925816,0.3710126931337405
-0.20422378950148976,0.3717956343405983
-0.2039744237773163,0.36760556456340304
-0.20597193522334947,0.37307532747310224
-0.20364705979177697,0.37142847108081956
-0.20479113082014094,0.3728428454631127
-0.2057648547749486,0.36941550862091604
-0.20542102721476466,0.37226946243559605
-0.20591377986123321,0.3702761038745373
-0.20518949725553667,0.3706644040799518
-0.20508070889955354,0.3734307470199202
-0.20510177575160854,0.3714765496205941
-0.20582759741449458,0.37239154386371004
-0.2048236286617789,0.3722522472937919
-0.20516805364800006,0.3710680487060508
-0.2045806290706153,0.37180301448065006
-0.20463244020078114,0.3715237170363432
-0.20558969511405634,0.3741887121050534
-0.20529460751653514,0.3719780860155252
-0.20366930516358145,0.37132300031724463
-0.20498614859753755,0.37281890343273155
-0.20507956777414968,0.3705867352736161
-0.20547114354691867,0.3710936621483749
-0.2053803122575128,0.3733366561889844
-0.20590914481142078,0.37368929075794016
-0.20541157787263778,0.3722595198847899
-0.20360618096344926,0.37050494690443486
-0.20698915587048752,0.37356953905422285
-0.2048997624670846,0.3714971693783895
-0.2053986603809269,0.37152020268331704
-0.204725073287352,0.37273791840605336
-0.20543878830360027,0.37197088325249733
-0.20535708873494773,0.37015018488863904
-0.2040644490907535,0.37143007354051444
-0.20690033237024458,0.37286195816990203
-0.20514729352848526,0.37258181711078836
-0.20488268991952852,0.3689009982068753
-0.20433187851796766,0.37224738195081775
-0.2055062445371747,0.3714746158983338
-0.2039387696166445,0.3725915431578723
-0.2044215978736305,0.3692941124347205
-0.20488638811281698,0.37151607188558666
-0.2045234129172847,0.3688638219829841
-0.20349426478461932,0.3713980074513073
-0.20536199503097033,0.3705960880392396
-0.20544992381580474,0.3704044238730833
-0.20478520754281404,0.37145882420633236
-0.205552772710614,0.371709081093941
-0.20504688370355384,0.3736428689459557
-0.20472890316420012,0.3692338884050419
-0.20444581958921712,0.3713782405799004
-0.2054227795343833,0.36995405417195754
-0.20530888300504338,0.3716773409398213
-0.20531876422888215,0.37117187374840616
-0.2047375060355679,0.3710278262259255
-0.20444161586460022,0.3724313496519461
-0.2053933583521333,0.3737000394757098
-0.20492213559519942,0.37233009323506416
-0.20567923615151953,0.37197611368720435
-0.20680412716046326,0.3724532691335073
-0.20444825334814218,0.3734507792253161
-0.20546676615221962,0.3725228526226748
-0.20472690028744087,0.37325926956110106
-0.20419006682555108,0.3699668311267726
-0.20554702246476553,0.37060980877241245
-0.20550357760802757,0.3727709279537881
-0.2048419673105793,0.37305040778296417
-0.2042893310138842,0.3715578049667544
-0.20512398022044756,0.37367774551832467
-0.20570221519512508,0.36989992696711504
-0.20502167222116938,0.37280910832556835
-0.20464381781048502,0.37259118261239765
-0.20544688614428863,0.3718385499750861
-0.2055341006903991,0.37351740731995803
-0.20549543491651864,0.37112547264037726
-0.20579319165912896,0.3710396535670066
-0.20431288265096068,0.3702991641061455
-0.2060009347482392,0.3716343695473535
-0.20502688008847345,0.37119213482196717
-0.20488664775978455,0.37107366515981854
-0.20533502639566525,0.37112125902228493
-0.2050055538901635,0.3714565918405849
-0.20569644794821682,0.3712236314115464
-0.20439347452981832,0.37089326476783246
-0.20444810728954152,0.37152803351302416
-0.20618858256523304,0.3718298377104754
-0.20531954693921556,0.37151905771877314
-0.2040741186089579,0.37380685171611294
-0.20500586747050314,0.37146403884448564
-0.20517591190000872,0.3723964227644486
-0.20535206598448721,0.37300683310575833
-0.2059886947734694,0.3725739113565586
-0.20521803158430194,0.37070596583083526
-0.2053072608583292,0.3722120854945811
-0.20534591599324187,0.37201364986718755
-0.20542543312055353,0.3725516730294725
-0.20530631543785163,0.37340172991151244
-0.20508904065317402,0.3684415257571113
-0.20604545934181853,0.3707681454461009
-0.20489450466259,0.371625125364309
-0.20437828619417384,0.37226907855572305
-0.20572245672675746,0.3714682949431178
-0.2044843002929166,0.3729795901265255
-0.2050855965643449,0.37285223784409427
-0.2062245562186509,0.37421479521204376
-0.20445013168703222,0.37171849647234595
-0.205276095893271,0.37065804361048654
-0.20456309858199048,0.3749244671277495
-0.20513953672513902,0.37254370855278834
-0.20654676881723097,0.3728038942908233
-0.20490052084691898,0.3693092998039585
-0.20593723246389112,0.371737743929631
-0.20530270898960917,0.371949757037522
-0.20407562117197708,0.3719685482605279
-0.20524355418684484,0.3744103988366325
-0.20600949139410632,0.37135872860606745
-0.20526048574295022,0.37307202194141603
-0.20511248105936233,0.37444091976782107
-0.20634034275901272,0.37167354377680567
-0.2045837900087352,0.37295819361734456
-0.20558230677317896,0.3704638660348722
-0.20456325421121627,0.36920205147720736
-0.20445618425897338,0.37156335475092583
-0.20562851896169063,0.37288851801350414
-0.2046186358259264,0.3706669131361037
-0.20534337139031777,0.3740026733613561
-0.20579676032635644,0.3730072285320443
-0.20601696243920856,0.3723779698807639
-0.20517226287550622,0.3717059353082925
-0.2058412270533537,0.37200786631511545
-0.20423034771272894,0.3706981639265686
-0.20642682527046508,0.37166067337780817
-0.20513357760203949,0.37205955683191827
-0.20550973152489851,0.37328961653015175
-0.2054283462347187,0.37130910792983046
-0.2062161481969845,0.3704682672222934
-0.20490225177172666,0.3723381348338453
-0.20453470577469793,0.3727028304774287
-0.20550733121246978,0.3727241591891041
-0.20563934657645808,0.372106931290429
-0.206395255242906,0.3689831199653431
-0.20478478149925697,0.37408576351476613
